userId,subscriptionBalance,paymentBalance,request_id,timestamp
cc209dc1-65cd-413e-8deb-9a8e37b333ad,1920.0,1740.0,bcaa7eaf-89de-563e-85a2-20a1f20788b6,2024-01-02T21:01:13.901Z
eefb84af-6a9b-435b-b589-5c9734648a74,446.909,3431.909,bcaa7eaf-89de-563e-85a2-20a1f20788b6,2024-01-02T21:01:14.031Z
53a97579-16a4-47ef-83ec-c7b209e65c4e,189.0,171.0,bcaa7eaf-89de-563e-85a2-20a1f20788b6,2024-01-02T21:01:14.348Z
7f97b814-017d-430e-9779-877ec174861e,960.7358,,d8143f6e-d823-528e-bbed-6160a3ff6e74,2024-01-02T21:01:16.532Z
709c6d90-afa7-4f96-add9-be439e085a89,137.5,119.5,d8143f6e-d823-528e-bbed-6160a3ff6e74,2024-01-02T21:01:16.611Z
ca4da5ef-df7d-417f-8098-80c027212092,760.62,2210.62,d8143f6e-d823-528e-bbed-6160a3ff6e74,2024-01-02T21:01:16.777Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,40376.39,40196.39,d8143f6e-d823-528e-bbed-6160a3ff6e74,2024-01-02T21:01:16.855Z
ae273dbb-7c60-4427-aee6-164103d514b5,234.5,216.5,d8143f6e-d823-528e-bbed-6160a3ff6e74,2024-01-02T21:01:16.924Z
1f977617-30ad-4677-a0ac-0e8d12ba54d0,171.0,153.0,d8143f6e-d823-528e-bbed-6160a3ff6e74,2024-01-02T21:01:17.002Z
b9c901a6-79c0-4817-a7c3-737d53befd9b,11.9994,326.0,d8143f6e-d823-528e-bbed-6160a3ff6e74,2024-01-02T21:01:17.104Z
2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad,165.0,156.0,dd66dec4-f855-5efa-a524-80df56ed3393,2024-01-12T21:17:46.436Z
2f4fd556-537a-4e93-ae1d-be1ed7c51547,660.0,5460.0,a96729d8-b143-54e6-8938-778bb88a6482,2024-02-23T21:01:04.457Z
eb6875d4-8663-4dc5-8838-1148a2425c13,152.0,11842.435,b6e382a0-eba3-591e-a5a2-dcf3e2727f55,2024-02-23T21:01:06.002Z
1b3be8bc-3813-4dff-b42c-43efbdcfc5ae,51.5,206.5,b6e382a0-eba3-591e-a5a2-dcf3e2727f55,2024-02-23T21:01:06.363Z
fb387231-a328-4c4d-8d82-dda7943af9e7,36009.0,35909.0,b6e382a0-eba3-591e-a5a2-dcf3e2727f55,2024-02-23T21:01:06.448Z
67305f3f-628b-4997-83f9-1247a896127a,2727.0,2718.0,68840fe4-7cbe-5854-a4ab-51b7756a4e1f,2024-02-23T21:01:08.920Z
0337b933-9ab8-4c7d-8c1b-80059f3164a4,360.0,9000.0,76dc583d-7a6f-58ec-8aa8-066e73bafea7,2024-02-23T21:01:10.006Z
2c1fafd7-42d4-48ac-a761-4b5493eec785,627.5,927.5,76dc583d-7a6f-58ec-8aa8-066e73bafea7,2024-02-23T21:01:10.085Z
cac838c5-a9e1-41b1-877e-2587cbea7b20,11223.388,12993.388,7e026481-c02b-5724-a2a1-3ad2c9fde1b0,2024-02-23T21:01:10.895Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,3449.5,3192.7,23b1d457-0bd0-55c7-baf5-8a0402071353,2024-02-23T21:01:11.594Z
8fd614d8-9638-4c66-8345-319280777aae,358.0,1889.691,95162356-9d12-52ac-aa9a-7d0594c5b4e7,2024-02-23T21:01:12.016Z
95548cdd-9c30-4a34-8e13-6b526f0426da,136.467,4352.005,c7e28ab3-51c9-5d35-959d-d4e05811eb7e,2024-02-23T21:01:13.065Z
e635a3ea-fc8b-46c4-b091-5480637486ad,1422.465,1422.464,2462c732-e23d-5e4e-98ff-9961ebe4b805,2024-02-23T21:01:13.311Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,36506.39,36416.39,33cb3688-9d2c-55ed-ae64-68db94f543a6,2024-02-23T21:01:13.674Z
daa2bf74-cf31-4552-9e85-acb48a7c3f90,36.091,444.091,33cb3688-9d2c-55ed-ae64-68db94f543a6,2024-02-23T21:01:13.817Z
1b3be8bc-3813-4dff-b42c-43efbdcfc5ae,317.0,472.0,3886545b-760a-5b60-97a9-0a6e0975571d,2024-02-01T11:15:25.090Z
2f4fd556-537a-4e93-ae1d-be1ed7c51547,2400.0,7200.0,87734c3d-4bd6-54bc-ac72-1208cb5c9a7d,2024-02-01T11:19:49.872Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,4519.5,4262.7,39918a08-0522-525e-b870-d449e372c762,2024-02-10T21:01:04.972Z
2f4fd556-537a-4e93-ae1d-be1ed7c51547,1620.0,6420.0,55fb638c-8c85-54ef-8cc0-3dcd6ad7d1d3,2024-02-10T21:01:07.098Z
20f25ac8-8c5b-4ddf-a655-12257aed6fff,12.0,3.0,55fb638c-8c85-54ef-8cc0-3dcd6ad7d1d3,2024-02-10T21:01:07.253Z
e1c32b5a-a239-407f-beaf-ffa0f81c7611,25.0,9611.6,487ec3ca-0d3a-5f15-ab8a-9d8beb6f0a29,2024-02-10T21:01:10.047Z
29ab9cca-db34-4942-8a1e-d4f472e2462f,80.0,800.0,1f42cf86-52c5-564b-9dcb-91c7b4907ad0,2024-02-10T21:01:10.352Z
ca4da5ef-df7d-417f-8098-80c027212092,200.62,1670.62,04c1058a-4741-515a-a94d-5bcba1179466,2024-02-10T21:01:10.794Z
daa2bf74-cf31-4552-9e85-acb48a7c3f90,126.091,534.091,db7211e9-a788-5b4f-9ddd-4fa841de8e73,2024-02-10T21:01:11.066Z
91749485-15ab-4fd0-93af-e118e414ab9b,81.0,634.5,4e81b466-8962-576d-aa88-ea276f3ab811,2024-02-10T21:01:12.410Z
cac838c5-a9e1-41b1-877e-2587cbea7b20,11331.568,13101.568,cd543906-b5e5-5847-ab83-674753bc1d7b,2024-02-10T21:01:13.607Z
67305f3f-628b-4997-83f9-1247a896127a,2817.0,2808.0,6cbc5d1c-cf7e-5a35-bff8-035d2925ff09,2024-02-10T21:01:15.503Z
fb387231-a328-4c4d-8d82-dda7943af9e7,37054.0,36954.0,6cbc5d1c-cf7e-5a35-bff8-035d2925ff09,2024-02-10T21:01:15.644Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,37406.39,37316.39,6cbc5d1c-cf7e-5a35-bff8-035d2925ff09,2024-02-10T21:01:15.717Z
383f0a7e-4daa-4294-ae9f-cafbddbb408e,68.5,60.5,6cbc5d1c-cf7e-5a35-bff8-035d2925ff09,2024-02-10T21:01:15.812Z
47d03621-dec7-4429-bee2-02be753fcdc4,15.0,6.0,6cbc5d1c-cf7e-5a35-bff8-035d2925ff09,2024-02-10T21:01:15.892Z
f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43,120.0,1488.0,7d87194e-bd6b-5c55-8f1e-47f36e397d84,2024-05-14T21:01:07.482Z
5e970ccb-13f5-4595-bd4f-fe63d52646a6,350.0,1350.0,82bdbd70-2eb6-5a3a-9430-e3cdfde51beb,2024-05-14T21:01:07.781Z
1be789f1-54d2-40d3-93f1-afac8e3d647a,291.0,2746.0,82bdbd70-2eb6-5a3a-9430-e3cdfde51beb,2024-05-14T21:01:07.881Z
80308098-8d24-4be6-96c2-f4c2c5e03699,930.47,,82bdbd70-2eb6-5a3a-9430-e3cdfde51beb,2024-05-14T21:01:08.074Z
bbaa9ed6-f6e1-4ecc-bffd-914a9806cb11,1645.0,705.0,82bdbd70-2eb6-5a3a-9430-e3cdfde51beb,2024-05-14T21:01:08.211Z
663e78c9-903b-4227-b79a-46d5c8d71e91,1645.0,705.0,82bdbd70-2eb6-5a3a-9430-e3cdfde51beb,2024-05-14T21:01:08.291Z
5e6b408a-7110-4237-98f2-963f77bd8034,3330.0,1530.0,d19fbabf-a402-5100-a974-e4027756e402,2024-05-14T21:01:08.704Z
c8c7697e-36ad-444d-ab95-53cc0aa27292,2585.0,1645.0,377329b0-526e-5ca6-ac25-770d813b99a4,2024-05-14T21:01:09.613Z
b7b731e3-6faf-4c4b-b953-a57de4992ef2,3330.0,1530.0,2cce26a1-fed6-5645-988f-781c2d83d347,2024-05-14T21:01:09.858Z
34da8625-71ba-4993-bf09-80b734a942a9,3330.0,1530.0,d747871f-fef0-5f17-b385-d9a22da57a15,2024-05-14T21:01:09.998Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,208.0,1800.59,5c3403d6-9b80-5ac4-b991-5d6b48d69fc6,2024-05-14T21:01:11.023Z
5cf444b8-09b4-4a03-b22d-f3141a817dd8,12.908,4.908,ce427ba5-e268-5a3b-93d9-25183127fbea,2024-05-14T21:01:04.443Z
e2bd0a8e-4904-4615-9c70-5c0c67a129c0,3330.0,1530.0,ce427ba5-e268-5a3b-93d9-25183127fbea,2024-05-14T21:01:04.546Z
512be50c-a203-43c0-813b-106428cc25b9,3510.0,1710.0,ce427ba5-e268-5a3b-93d9-25183127fbea,2024-05-14T21:01:04.710Z
87f3951c-e577-4b0e-a2c3-b2ad9c43db6e,17.0,1830.95,ce427ba5-e268-5a3b-93d9-25183127fbea,2024-05-14T21:01:04.889Z
2e24caa6-55e4-482f-b84f-322df55cf796,3330.0,1530.0,ce427ba5-e268-5a3b-93d9-25183127fbea,2024-05-14T21:01:05.056Z
0a4ab6c5-ece3-461c-8df8-967e3bc60e6a,5130.0,3330.0,ce427ba5-e268-5a3b-93d9-25183127fbea,2024-05-14T21:01:05.140Z
1a9b77f5-4b26-410e-a367-75ecefaff3b3,185.0,1493.5,ce427ba5-e268-5a3b-93d9-25183127fbea,2024-05-14T21:01:05.223Z
be217a4c-6b32-478c-a24a-6f4bef7f6dea,3330.0,1530.0,a76e48d0-d862-5f97-87f9-166d0b33ce46,2024-05-14T21:01:06.075Z
fa868335-ad20-473c-8442-c67a9ef35b23,160.591,40.591,7d87194e-bd6b-5c55-8f1e-47f36e397d84,2024-05-14T21:01:06.879Z
89b26fd6-e392-42a5-93c4-ca1216e9fa14,3510.0,1710.0,7d87194e-bd6b-5c55-8f1e-47f36e397d84,2024-05-14T21:01:06.955Z
47d33033-5eb8-4a91-8f00-330e5e00816c,3240.0,1440.0,7d87194e-bd6b-5c55-8f1e-47f36e397d84,2024-05-14T21:01:07.032Z
30258a94-92e8-4fe1-b8e5-0033deddc1a4,822.19,2262.19,7d87194e-bd6b-5c55-8f1e-47f36e397d84,2024-05-14T21:01:07.196Z
75b9c4ae-1dc9-4330-96e9-662d34429648,2585.0,1645.0,7d87194e-bd6b-5c55-8f1e-47f36e397d84,2024-05-14T21:01:07.307Z
f013dd8d-38d8-459a-bdf6-ca2f766f2bdc,3510.0,1710.0,7d87194e-bd6b-5c55-8f1e-47f36e397d84,2024-05-14T21:01:07.385Z
67c42c0a-38dc-4917-b323-f8e7e0a5e9cb,985.454,10076.363,e9cf8814-2e1f-560d-a54b-d6b4fc56daa5,2024-04-22T21:01:03.286Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,267.045,609.045,8b955718-ca9a-5ecf-baf3-09b818d53267,2024-04-22T21:01:04.063Z
30258a94-92e8-4fe1-b8e5-0033deddc1a4,2018.69,3458.69,8b955718-ca9a-5ecf-baf3-09b818d53267,2024-04-22T21:01:04.414Z
34da8625-71ba-4993-bf09-80b734a942a9,3600.0,1800.0,083a4f2c-dc10-541b-aa72-11966c80b9a1,2024-05-12T11:56:18.966Z
def620f2-7a2e-46de-a360-eb21767a04ec,1.5,243.5,b8e6a3ce-921a-53c5-9887-fd6629485abc,2024-04-28T21:01:07.260Z
d5aae41c-e806-48f6-a980-25f322899a4a,990.44,2700.44,b8e6a3ce-921a-53c5-9887-fd6629485abc,2024-04-28T21:01:07.409Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,222.045,564.045,09d8f006-45b1-5231-a7de-aeaefee277f7,2024-04-28T21:01:07.609Z
5cf444b8-09b4-4a03-b22d-f3141a817dd8,102.908,94.908,09d8f006-45b1-5231-a7de-aeaefee277f7,2024-04-28T21:01:07.892Z
f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43,243.0,1611.0,de32bd0f-b19a-5cda-9bd4-e3a70ace691c,2024-04-28T21:01:09.084Z
f8c629ff-e140-4e26-b38c-f99d237959da,2760.0,23377.4,e240b281-273c-57b8-afd8-ecf2701e4518,2024-03-19T09:03:46.475Z
75f83a6d-9de4-4abb-a03e-94885a97ecb1,226.8,2058.8,d999480b-c0b1-5085-8d94-168f4ba40326,2024-04-01T10:13:52.744Z
75f83a6d-9de4-4abb-a03e-94885a97ecb1,252.0,2084.0,caf63319-8c73-5422-88d9-6d9d07645e87,2024-04-01T10:13:54.075Z
75f83a6d-9de4-4abb-a03e-94885a97ecb1,226.8,1806.8,3ba16282-a031-5fd0-9e84-3c062a679c73,2024-04-01T10:10:38.598Z
75f83a6d-9de4-4abb-a03e-94885a97ecb1,252.0,1832.0,695a88af-0568-5998-965d-d62b8f305b0f,2024-04-01T10:10:43.280Z
035e21a6-1dc3-4d87-bc4d-26b9dcefabbd,95.646,391.646,d1825f3d-6826-5baa-b089-01693377baca,2024-02-24T21:01:06.388Z
91749485-15ab-4fd0-93af-e118e414ab9b,45.0,598.5,40e1c561-6c01-5399-ad5c-9b35375342f9,2024-02-24T21:01:06.733Z
eefb84af-6a9b-435b-b589-5c9734648a74,310.909,3299.909,40e1c561-6c01-5399-ad5c-9b35375342f9,2024-02-24T21:01:07.007Z
fb387231-a328-4c4d-8d82-dda7943af9e7,35894.0,35794.0,40e1c561-6c01-5399-ad5c-9b35375342f9,2024-02-24T21:01:07.468Z
8fd614d8-9638-4c66-8345-319280777aae,316.2,1847.891,2912f254-4f58-5c7f-9da2-ac00140a34a5,2024-02-24T21:01:07.816Z
2f4fd556-537a-4e93-ae1d-be1ed7c51547,540.0,5340.0,3428416f-5925-5b9d-ae55-1f3b02701afd,2024-02-24T21:01:09.245Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,3342.5,3085.7,3428416f-5925-5b9d-ae55-1f3b02701afd,2024-02-24T21:01:09.321Z
2c1fafd7-42d4-48ac-a761-4b5493eec785,600.5,900.5,3428416f-5925-5b9d-ae55-1f3b02701afd,2024-02-24T21:01:09.537Z
eb6875d4-8663-4dc5-8838-1148a2425c13,142.182,11832.617,28f0d586-8fa3-5c69-8ee0-8bd2d4f5ad09,2024-02-24T21:01:10.841Z
e635a3ea-fc8b-46c4-b091-5480637486ad,1402.365,1402.364,f3d8e2f4-1688-585d-9fa7-bca04ddfa93d,2024-02-24T21:01:12.387Z
7f97b814-017d-430e-9779-877ec174861e,746.092,,f3d8e2f4-1688-585d-9fa7-bca04ddfa93d,2024-02-24T21:01:12.468Z
6a1eab48-c690-4745-b5f1-3a51242ed793,136.2,1067.2,37a3dd24-b145-5d14-8a00-8370ea1f2c74,2024-02-24T21:01:14.448Z
581ac5c9-5f0e-4349-aaf4-8a1660d860f5,1810.0,37910.0,52017a9c-497f-531c-83d2-24ebbac0d358,2024-03-22T21:01:07.583Z
fb387231-a328-4c4d-8d82-dda7943af9e7,33479.0,33379.0,9e1585da-ad02-53bc-874c-dbad5ed163f8,2024-03-22T21:01:08.121Z
eefb84af-6a9b-435b-b589-5c9734648a74,216.909,3205.909,631479c8-6f72-5ea8-9416-27bf9ca11eec,2024-03-22T21:01:08.954Z
52ebb322-696b-423b-bd79-2de604defbdd,592.0,3065.01,084ed0b9-35e7-54f4-a44f-8ecec63214b0,2024-03-22T21:01:09.886Z
67305f3f-628b-4997-83f9-1247a896127a,2547.0,2538.0,ede653f5-07d7-59ce-93ff-0d82f401898a,2024-03-22T21:01:10.812Z
e635a3ea-fc8b-46c4-b091-5480637486ad,121.0,1541.864,831c8cc5-ce27-57fe-8e78-d2b23df0f7ba,2024-03-22T21:01:11.306Z
b66d065b-3a4b-4871-9d0c-99701e74c8e9,19992.0,27660.0,831c8cc5-ce27-57fe-8e78-d2b23df0f7ba,2024-03-22T21:01:11.602Z
e8062346-faa2-400f-a070-a970fc4caab4,11.7,1921.076,a7ca6876-be2d-5f99-a664-36014df52fdd,2024-03-22T21:01:13.706Z
e70febec-5cec-4e5d-adc1-c893aab5402c,50.5,455.0,a23616fe-9810-5320-8a65-48896bca3da6,2024-03-22T21:01:14.568Z
7f97b814-017d-430e-9779-877ec174861e,605.588,,bd02d568-afc6-526f-9201-8b1f5c1cece9,2024-03-22T21:01:15.056Z
5416c645-2ddd-4c73-a383-a80daafc23ca,2.0,532.45,bd02d568-afc6-526f-9201-8b1f5c1cece9,2024-03-22T21:01:15.414Z
b851dd0c-b4b0-41d4-814a-172752d504d9,153.0,144.0,97df6b94-771a-59d6-82ca-35e384c64750,2024-03-22T21:01:16.962Z
c39062fc-016b-4afa-bacd-db5e13ce2a2d,692.0,1359.547,71c9eac0-fc48-5c98-922d-b4e9556b8467,2024-01-23T11:45:55.816Z
c39062fc-016b-4afa-bacd-db5e13ce2a2d,462.0,1129.547,98f21d96-1b91-53fe-9165-43bfb3e7ee7b,2024-01-23T11:43:02.529Z
035e21a6-1dc3-4d87-bc4d-26b9dcefabbd,119.646,415.646,8eff3e48-5bc3-57ef-930f-60059823ff94,2024-02-19T21:01:22.382Z
67305f3f-628b-4997-83f9-1247a896127a,2754.0,2745.0,24373c9b-f6a7-5f96-b81c-62d6354545e6,2024-02-19T21:01:23.169Z
daa2bf74-cf31-4552-9e85-acb48a7c3f90,63.091,471.091,38e9daba-4c97-5939-b5c5-84f78f74f1a6,2024-02-19T21:01:23.905Z
e635a3ea-fc8b-46c4-b091-5480637486ad,1462.665,1462.664,5c5e9956-e7c3-5a8e-a8e3-c71b2420d2b5,2024-02-19T21:01:24.176Z
91749485-15ab-4fd0-93af-e118e414ab9b,57.0,610.5,6988bd0c-68a9-5b23-bd19-e341ab637318,2024-02-19T21:01:02.613Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,36776.39,36686.39,6988bd0c-68a9-5b23-bd19-e341ab637318,2024-02-19T21:01:02.845Z
078a520a-b504-4794-8e9b-910d86e4e96d,1076.73,2071.28,fd19272e-e5f7-5475-ba82-79632638dc4e,2024-02-19T21:01:04.342Z
fb387231-a328-4c4d-8d82-dda7943af9e7,36354.0,36254.0,da9f0b19-339d-525c-8bdc-5554f04d10c4,2024-02-19T21:01:05.038Z
29ab9cca-db34-4942-8a1e-d4f472e2462f,32.0,752.0,7efeb97e-f5df-5747-beb5-e733360db5df,2024-02-19T21:01:06.797Z
ca4da5ef-df7d-417f-8098-80c027212092,80.62,1550.62,94024837-df30-58dc-af11-167a1ce512ac,2024-02-19T21:01:10.178Z
383f0a7e-4daa-4294-ae9f-cafbddbb408e,12.5,4.5,3ddda372-433f-5e7d-9ecf-fd3f80e8140d,2024-02-19T21:01:11.659Z
eefb84af-6a9b-435b-b589-5c9734648a74,326.909,3315.909,94e8d993-7b6b-5792-9d29-87deb8b2bfa9,2024-02-19T21:01:13.623Z
2f4fd556-537a-4e93-ae1d-be1ed7c51547,900.0,5700.0,2afd8bc5-8934-5f73-a79e-d5884aed6503,2024-02-19T21:01:14.327Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,392.363,521.979,5f006db5-04f7-5282-bf1e-33f8c72cc8f2,2024-02-19T21:01:15.849Z
95548cdd-9c30-4a34-8e13-6b526f0426da,152.467,4368.005,2d999b03-d43b-562f-92fa-c54e17e05e54,2024-02-19T21:01:16.188Z
e8062346-faa2-400f-a070-a970fc4caab4,300.13,1815.74,5c81e353-8282-5d27-b6ba-bd1e415e7fbf,2024-02-19T21:01:16.822Z
7f97b814-017d-430e-9779-877ec174861e,775.548,,998e9058-d23b-550f-aa42-ce1511e4dd34,2024-02-19T21:01:19.851Z
8fd614d8-9638-4c66-8345-319280777aae,441.6,1973.291,bb413510-bb39-528c-a19f-6b5d78e69a13,2024-02-19T21:01:20.073Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,93.178,222.794,caf16cd1-2184-5145-bf39-32ab062ce232,2024-03-24T13:06:53.048Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,56.814,186.43,72c9a710-ab60-5044-9289-f96a8dc6cafe,2024-03-24T13:02:45.304Z
94e55883-fe72-4243-b801-72206e4cef0a,90.0,1800.0,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:11.244Z
789e2517-7115-46a9-a260-717333a06b69,282.0,264.0,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:11.321Z
6ae6fd3a-d3e9-4732-bb58-d3dd0d546fdf,225.0,207.0,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:11.491Z
774e69ea-6841-4fbe-a007-6c5fe7feba4e,225.0,207.0,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:11.787Z
035e21a6-1dc3-4d87-bc4d-26b9dcefabbd,303.646,591.646,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:11.860Z
d9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13,1920.0,1740.0,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:11.939Z
26d31238-b7a4-4e7b-a52e-faa96846333c,228.0,210.0,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:12.086Z
20f25ac8-8c5b-4ddf-a655-12257aed6fff,273.0,255.0,469fc0be-545f-5e3f-ac30-9eb02f8850b7,2024-01-02T21:01:12.177Z
7fdb17cc-8581-4dd8-9733-20698a4dbf01,1800.0,1620.0,303f21fd-3484-5f5b-b012-7ff34f5c71d3,2024-01-02T21:01:12.591Z
b1d7d4bd-f8f6-4592-9fa3-f2275305d802,225.0,207.0,00774f53-fce1-5ef3-8693-115d87385209,2024-01-02T21:01:13.980Z
15469d49-7d54-4ea1-833c-708f679471d4,273.0,260.0,00774f53-fce1-5ef3-8693-115d87385209,2024-01-02T21:01:14.122Z
67305f3f-628b-4997-83f9-1247a896127a,3078.0,3060.0,00774f53-fce1-5ef3-8693-115d87385209,2024-01-02T21:01:14.200Z
a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d,177.5,159.5,00774f53-fce1-5ef3-8693-115d87385209,2024-01-02T21:01:14.527Z
eb6875d4-8663-4dc5-8838-1148a2425c13,198.364,10578.169,00774f53-fce1-5ef3-8693-115d87385209,2024-01-02T21:01:14.655Z
1b5748cb-c677-44ab-9d61-940e554fc014,146.0,131.0,d4352ce8-e383-50e0-8fa8-72e698586c1a,2024-01-02T21:01:15.216Z
e3a4d046-0a40-4076-a7fb-429d35771d81,65.636,120.245,d4352ce8-e383-50e0-8fa8-72e698586c1a,2024-01-02T21:01:15.406Z
35790c79-2aad-4b1c-b9e0-4ca04d71f93a,216.0,198.0,d4352ce8-e383-50e0-8fa8-72e698586c1a,2024-01-02T21:01:15.474Z
918122aa-3a94-4a48-8a42-ebf049fa6fb9,112.0,416.0,d4352ce8-e383-50e0-8fa8-72e698586c1a,2024-01-02T21:01:15.670Z
e11c95b2-2f68-4c79-9cd1-47cd978c81b5,216.0,198.0,d4352ce8-e383-50e0-8fa8-72e698586c1a,2024-01-02T21:01:15.826Z
efa6426b-5dc2-42b8-ac5d-e40d81dda0a1,157.0,139.0,cf94dd27-aaf4-5d4f-a753-8329d12823c7,2024-01-02T21:01:16.233Z
e55755fa-20dd-410d-af94-d4ced92039be,255.0,237.0,cf94dd27-aaf4-5d4f-a753-8329d12823c7,2024-01-02T21:01:16.319Z
47d03621-dec7-4429-bee2-02be753fcdc4,210.0,192.0,cf94dd27-aaf4-5d4f-a753-8329d12823c7,2024-01-02T21:01:16.444Z
daa2bf74-cf31-4552-9e85-acb48a7c3f90,378.091,777.091,cf94dd27-aaf4-5d4f-a753-8329d12823c7,2024-01-02T21:01:16.655Z
6a1eab48-c690-4745-b5f1-3a51242ed793,171.2,1094.2,cf94dd27-aaf4-5d4f-a753-8329d12823c7,2024-01-02T21:01:16.779Z
383f0a7e-4daa-4294-ae9f-cafbddbb408e,244.5,228.5,cf94dd27-aaf4-5d4f-a753-8329d12823c7,2024-01-02T21:01:16.853Z
0cff33de-172f-4546-b1d3-365c6fda2b00,161.0,3701.0,ae053764-5f71-5b3b-b7ae-696a24bf67c1,2024-01-02T21:01:04.378Z
afad1f0a-8d1a-4883-aa2f-9e3afc02d3b1,614.0,,65acdb7f-b63a-5d55-811e-8571cdeb83dd,2024-01-02T21:01:05.741Z
da3380f3-1016-4965-881a-0bb66f3a801e,32.4,28.8,65acdb7f-b63a-5d55-811e-8571cdeb83dd,2024-01-02T21:01:05.960Z
b66d065b-3a4b-4871-9d0c-99701e74c8e9,24492.0,32070.0,65acdb7f-b63a-5d55-811e-8571cdeb83dd,2024-01-02T21:01:06.046Z
34ba33ca-e3cd-4897-b0b0-771c0ea7407a,1000.0,,65acdb7f-b63a-5d55-811e-8571cdeb83dd,2024-01-02T21:01:06.338Z
53fbb8f0-608a-43af-b8c0-ba03894e147a,264.0,246.0,2093b7fa-6e34-59ac-b123-e9f415e6c556,2024-01-02T21:01:06.595Z
2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad,246.0,228.0,2093b7fa-6e34-59ac-b123-e9f415e6c556,2024-01-02T21:01:06.685Z
4e9fc563-f427-44bc-974e-75b89833018f,264.0,246.0,2093b7fa-6e34-59ac-b123-e9f415e6c556,2024-01-02T21:01:07.189Z
582f1b94-4c13-41e6-81ec-6203bb0f2a06,252.5,234.5,2093b7fa-6e34-59ac-b123-e9f415e6c556,2024-01-02T21:01:07.397Z
bd7971c8-c11b-46ab-96c7-105eb10b444e,282.0,264.0,2093b7fa-6e34-59ac-b123-e9f415e6c556,2024-01-02T21:01:07.543Z
c223aaaf-caf0-4f2a-a3b9-af020634288d,243.0,225.0,826ef444-7b6a-532b-876d-aa4a00bebfd1,2024-01-02T21:01:08.771Z
66a734f3-a86b-477a-929e-50e078195a91,228.0,210.0,826ef444-7b6a-532b-876d-aa4a00bebfd1,2024-01-02T21:01:08.966Z
1b171d44-c711-4d92-987a-51b0e2b133d8,234.0,216.0,826ef444-7b6a-532b-876d-aa4a00bebfd1,2024-01-02T21:01:09.129Z
d90f50f5-4657-452d-a172-20c8d89dfc94,234.0,216.0,826ef444-7b6a-532b-876d-aa4a00bebfd1,2024-01-02T21:01:09.200Z
8c1ac27b-4b34-4d12-b590-9279bbe32c5d,52.2,,826ef444-7b6a-532b-876d-aa4a00bebfd1,2024-01-02T21:01:09.280Z
5c728008-b183-4a76-9a0e-d1c0604253f1,234.5,216.5,826ef444-7b6a-532b-876d-aa4a00bebfd1,2024-01-02T21:01:09.358Z
66bbc06f-0bb0-40a8-9b2f-ca307be70653,234.0,216.0,826ef444-7b6a-532b-876d-aa4a00bebfd1,2024-01-02T21:01:09.512Z
34d90c4b-3fc8-43e7-b9ae-e41cf4ba2127,1530.0,1350.0,8f38536c-f80d-553c-99b4-0d6283d8ebb4,2024-01-02T21:01:10.061Z
dad65afc-5053-4bfb-bab4-c4238e52842d,246.0,228.0,8f38536c-f80d-553c-99b4-0d6283d8ebb4,2024-01-02T21:01:10.209Z
ef949991-e8a5-4f14-9f66-915f761ae0f8,171.0,153.0,8f38536c-f80d-553c-99b4-0d6283d8ebb4,2024-01-02T21:01:10.287Z
eefb84af-6a9b-435b-b589-5c9734648a74,274.909,3263.909,b9aa4abe-c7ff-547a-8be6-14df4bb61278,2024-03-05T21:09:31.728Z
5cf444b8-09b4-4a03-b22d-f3141a817dd8,120.908,112.908,2cbbe884-1266-5876-af84-b6220a250834,2024-04-26T21:01:08.268Z
30258a94-92e8-4fe1-b8e5-0033deddc1a4,1827.39,3267.39,110ef848-a7e4-51ee-ad98-a6eebfb1500f,2024-04-26T21:01:09.402Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,240.045,582.045,1b7a9797-936c-5d6f-a08a-c9318b3abd2d,2024-04-26T21:01:10.625Z
